,Sentence: #,Word,POS,tag,-,Predict
55195,Sentence: 22551,.,.,O,,.
55196,Sentence: 22552,Sri,NNP,B-per,,DT
55197,Sentence: 22552,Lanka,NNP,B-gpe,,NNP
55198,Sentence: 22552,'s,POS,O,,POS
55199,Sentence: 22552,president,NN,O,,NN
55200,Sentence: 22552,has,VBZ,O,,VBZ
55201,Sentence: 22552,acknowledged,VBN,O,,VBN
55202,Sentence: 22552,she,PRP,O,,PRP
55203,Sentence: 22552,had,VBD,O,,VBD
55204,Sentence: 22552,asked,VBN,O,,VBN
55205,Sentence: 22552,United,NNP,B-org,,JJ
55206,Sentence: 22552,Nations,NNP,I-org,,NNP
55207,Sentence: 22552,Secretary-General,NNP,I-org,,NNP
55208,Sentence: 22552,Kofi,NNP,B-per,,NNP
55209,Sentence: 22552,Annan,NNP,I-per,,NNP
55210,Sentence: 22552,not,RB,O,,RB
55211,Sentence: 22552,to,TO,O,,TO
55212,Sentence: 22552,visit,VB,O,,VB
55213,Sentence: 22552,a,DT,O,,DT
55214,Sentence: 22552,tsunami-hit,JJ,O,,JJ
55215,Sentence: 22552,area,NN,O,,NN
55216,Sentence: 22552,controlled,VBN,O,,VBN
55217,Sentence: 22552,by,IN,O,,IN
55218,Sentence: 22552,Tamil,NNP,B-org,,JJ
55219,Sentence: 22552,rebels,NNS,O,,NNS
55220,Sentence: 22552,.,.,O,,.
55221,Sentence: 22553,President,NNP,B-per,,DT
55222,Sentence: 22553,Chandrika,NNP,I-per,,NNP
55223,Sentence: 22553,Kumaratunga,NNP,I-per,,NNP
55224,Sentence: 22553,said,VBD,O,,VBD
55225,Sentence: 22553,in,IN,O,,IN
55226,Sentence: 22553,Colombo,NNP,B-geo,,NNP
55227,Sentence: 22553,Monday,NNP,B-tim,,NNP
55228,Sentence: 22553,she,PRP,O,,PRP
55229,Sentence: 22553,advised,VBD,O,,VBD
55230,Sentence: 22553,Mr.,NNP,B-per,,NNP
55231,Sentence: 22553,Annan,NNP,I-per,,NNP
55232,Sentence: 22553,not,RB,O,,RB
55233,Sentence: 22553,go,VB,O,,VB
55234,Sentence: 22553,to,TO,O,,TO
55235,Sentence: 22553,the,DT,O,,DT
55236,Sentence: 22553,northern,JJ,O,,JJ
55237,Sentence: 22553,town,NN,O,,NN
55238,Sentence: 22553,of,IN,O,,IN
55239,Sentence: 22553,Jaffna,NNP,B-geo,,NNP
55240,Sentence: 22553,held,VBN,O,,VBN
55241,Sentence: 22553,by,IN,O,,IN
55242,Sentence: 22553,Tamil,NNP,B-org,,NNP
55243,Sentence: 22553,Tiger,NNP,I-org,,NNP
55244,Sentence: 22553,rebels,NNS,O,,NNS
55245,Sentence: 22553,because,IN,O,,IN
55246,Sentence: 22553,of,IN,O,,IN
55247,Sentence: 22553,concerns,NNS,O,,NNS
55248,Sentence: 22553,over,IN,O,,IN
55249,Sentence: 22553,security,NN,O,,NN
55250,Sentence: 22553,.,.,O,,.
55251,Sentence: 22554,Rebel,NN,O,,JJ
55252,Sentence: 22554,officials,NNS,O,,NNS
55253,Sentence: 22554,expressed,VBD,O,,VBD
55254,Sentence: 22554,anger,NN,O,,NN
55255,Sentence: 22554,",",",",O,,","
55256,Sentence: 22554,and,CC,O,,CC
55257,Sentence: 22554,hundreds,NNS,O,,NNS
55258,Sentence: 22554,of,IN,O,,IN
55259,Sentence: 22554,Tamils,NNS,O,,NNP
55260,Sentence: 22554,demonstrated,VBN,O,,VBD
55261,Sentence: 22554,Sunday,NNP,B-tim,,NNP
55262,Sentence: 22554,outside,IN,O,,IN
55263,Sentence: 22554,the,DT,O,,DT
55264,Sentence: 22554,U.N.,NNP,B-geo,,NNP
55265,Sentence: 22554,offices,NNS,O,,NNS
55266,Sentence: 22554,in,IN,O,,IN
55267,Sentence: 22554,Jaffna,NNP,B-geo,,NNP
55268,Sentence: 22554,to,TO,O,,TO
55269,Sentence: 22554,protest,VB,O,,VB
55270,Sentence: 22554,the,DT,O,,DT
55271,Sentence: 22554,cancellation,NN,O,,NN
55272,Sentence: 22554,of,IN,O,,IN
55273,Sentence: 22554,Mr.,NNP,B-per,,NNP
55274,Sentence: 22554,Annan,NNP,I-per,,NNP
55275,Sentence: 22554,'s,POS,O,,POS
55276,Sentence: 22554,planned,JJ,O,,JJ
55277,Sentence: 22554,visit,NN,O,,NN
55278,Sentence: 22554,.,.,O,,.
55279,Sentence: 22555,Mr.,NNP,B-per,,DT
55280,Sentence: 22555,Annan,NNP,I-per,,NNP
55281,Sentence: 22555,said,VBD,O,,VBD
55282,Sentence: 22555,although,IN,O,,IN
55283,Sentence: 22555,he,PRP,O,,PRP
55284,Sentence: 22555,was,VBD,O,,VBD
55285,Sentence: 22555,the,DT,O,,DT
55286,Sentence: 22555,guest,NN,O,,NN
55287,Sentence: 22555,of,IN,O,,IN
55288,Sentence: 22555,the,DT,O,,DT
55289,Sentence: 22555,Sri,NNP,B-per,,NNP
55290,Sentence: 22555,Lankan,NNP,I-per,,JJ
55291,Sentence: 22555,government,NN,O,,NN
55292,Sentence: 22555,",",",",O,,","
55293,Sentence: 22555,he,PRP,O,,PRP
55294,Sentence: 22555,was,VBD,O,,VBD
55295,Sentence: 22555,concerned,VBN,O,,VBN
55296,Sentence: 22555,about,IN,O,,IN
55297,Sentence: 22555,everyone,DT,O,,DT
55298,Sentence: 22555,who,WP,O,,WP
55299,Sentence: 22555,needs,VBZ,O,,VBZ
55300,Sentence: 22555,humanitarian,JJ,O,,JJ
55301,Sentence: 22555,aid,NN,O,,NN
55302,Sentence: 22555,.,.,O,,.
55303,Sentence: 22556,He,PRP,O,,PRP
55304,Sentence: 22556,also,RB,O,,RB
55305,Sentence: 22556,urged,VBD,O,,VBD
55306,Sentence: 22556,the,DT,O,,DT
55307,Sentence: 22556,government,NN,O,,NN
55308,Sentence: 22556,and,CC,O,,CC
55309,Sentence: 22556,the,DT,O,,DT
55310,Sentence: 22556,Tamil,NNP,B-org,,JJ
55311,Sentence: 22556,rebels,NNS,O,,NNS
55312,Sentence: 22556,to,TO,O,,TO
55313,Sentence: 22556,put,VB,O,,VB
55314,Sentence: 22556,aside,RP,O,,RP
55315,Sentence: 22556,their,PRP$,O,,PRP$
55316,Sentence: 22556,differences,NNS,O,,NNS
55317,Sentence: 22556,as,IN,O,,IN
55318,Sentence: 22556,the,DT,O,,DT
55319,Sentence: 22556,region,NN,O,,NN
55320,Sentence: 22556,struggles,VBZ,O,,VBZ
55321,Sentence: 22556,to,TO,O,,TO
55322,Sentence: 22556,rebuild,VB,O,,VB
55323,Sentence: 22556,.,.,O,,.
55324,Sentence: 22557,Iran,NNP,B-geo,,NNP
55325,Sentence: 22557,is,VBZ,O,,VBZ
55326,Sentence: 22557,denying,VBG,O,,VBG
55327,Sentence: 22557,an,DT,O,,DT
55328,Sentence: 22557,opposition,NN,O,,NN
55329,Sentence: 22557,group,NN,O,,NN
55330,Sentence: 22557,'s,POS,O,,POS
55331,Sentence: 22557,claim,NN,O,,NN
55332,Sentence: 22557,that,IN,O,,IN
55333,Sentence: 22557,it,PRP,O,,PRP
55334,Sentence: 22557,is,VBZ,O,,VBZ
55335,Sentence: 22557,building,VBG,O,,VBG
55336,Sentence: 22557,a,DT,O,,DT
55337,Sentence: 22557,clandestine,JJ,O,,JJ
55338,Sentence: 22557,underground,JJ,O,,JJ
55339,Sentence: 22557,nuclear,JJ,O,,JJ
55340,Sentence: 22557,enrichment,NN,O,,NN
55341,Sentence: 22557,facility,NN,O,,NN
55342,Sentence: 22557,west,NN,O,,NN
55343,Sentence: 22557,of,IN,O,,IN
55344,Sentence: 22557,Tehran,NNP,B-geo,,NNP
55345,Sentence: 22557,.,.,O,,.
55346,Sentence: 22558,On,IN,O,,IN
55347,Sentence: 22558,Thursday,NNP,B-tim,,NNP
55348,Sentence: 22558,",",",",O,,","
55349,Sentence: 22558,the,DT,O,,DT
55350,Sentence: 22558,People,NNS,B-org,,NNP
55351,Sentence: 22558,'s,POS,I-org,,POS
55352,Sentence: 22558,Mujahedeen,NNP,I-org,,NNP
55353,Sentence: 22558,Organization,NNP,I-org,,NNP
55354,Sentence: 22558,of,IN,O,,IN
55355,Sentence: 22558,Iran,NNP,B-geo,,NNP
55356,Sentence: 22558,claimed,VBD,O,,VBD
55357,Sentence: 22558,that,IN,O,,IN
55358,Sentence: 22558,it,PRP,O,,PRP
55359,Sentence: 22558,had,VBD,O,,VBD
55360,Sentence: 22558,discovered,VBN,O,,VBN
55361,Sentence: 22558,evidence,NN,O,,NN
55362,Sentence: 22558,of,IN,O,,IN
55363,Sentence: 22558,the,DT,O,,DT
55364,Sentence: 22558,site,NN,O,,NN
55365,Sentence: 22558,120,CD,O,,CD
55366,Sentence: 22558,kilometers,NNS,O,,NNS
55367,Sentence: 22558,west,JJS,O,,JJS
55368,Sentence: 22558,of,IN,O,,IN
55369,Sentence: 22558,the,DT,O,,DT
55370,Sentence: 22558,capital,NN,O,,NN
55371,Sentence: 22558,.,.,O,,.
55372,Sentence: 22559,A,DT,O,,DT
55373,Sentence: 22559,group,NN,O,,NN
55374,Sentence: 22559,spokesman,NN,O,,NN
55375,Sentence: 22559,said,VBD,O,,VBD
55376,Sentence: 22559,the,DT,O,,DT
55377,Sentence: 22559,project,NN,O,,NN
55378,Sentence: 22559,was,VBD,O,,VBD
55379,Sentence: 22559,about,IN,O,,RB
55380,Sentence: 22559,85,CD,O,,CD
55381,Sentence: 22559,percent,NN,O,,NN
55382,Sentence: 22559,complete,JJ,O,,JJ
55383,Sentence: 22559,.,.,O,,.
55384,Sentence: 22560,But,CC,O,,DT
55385,Sentence: 22560,Iranian,JJ,B-gpe,,NNP
55386,Sentence: 22560,nuclear,JJ,O,,JJ
55387,Sentence: 22560,chief,NN,O,,NN
55388,Sentence: 22560,Ali,NNP,B-per,,NNP
55389,Sentence: 22560,Akbar,NNP,I-per,,NNP
55390,Sentence: 22560,Salehi,NNP,I-per,,NNP
55391,Sentence: 22560,said,VBD,O,,VBD
55392,Sentence: 22560,Friday,NNP,B-tim,,NNP
55393,Sentence: 22560,Tehran,NNP,I-tim,,NNP
55394,Sentence: 22560,does,VBZ,O,,VBZ
55395,Sentence: 22560,not,RB,O,,RB
55396,Sentence: 22560,have,VB,O,,VB
55397,Sentence: 22560,such,JJ,O,,JJ
55398,Sentence: 22560,a,DT,O,,DT
55399,Sentence: 22560,facility,NN,O,,NN
55400,Sentence: 22560,.,.,O,,.
55401,Sentence: 22561,Salehi,NNP,B-per,,PRP
55402,Sentence: 22561,said,VBD,O,,VBD
55403,Sentence: 22561,if,IN,O,,IN
55404,Sentence: 22561,the,DT,O,,DT
55405,Sentence: 22561,opposition,NN,O,,NN
55406,Sentence: 22561,group,NN,O,,NN
55407,Sentence: 22561,had,VBD,O,,VBD
55408,Sentence: 22561,any,DT,O,,DT
55409,Sentence: 22561,details,NNS,O,,NNS
55410,Sentence: 22561,of,IN,O,,IN
55411,Sentence: 22561,a,DT,O,,DT
55412,Sentence: 22561,secret,JJ,O,,JJ
55413,Sentence: 22561,nuclear,JJ,O,,JJ
55414,Sentence: 22561,facility,NN,O,,NN
55415,Sentence: 22561,it,PRP,O,,PRP
55416,Sentence: 22561,should,MD,O,,MD
55417,Sentence: 22561,inform,VB,O,,VB
55418,Sentence: 22561,Iran,NNP,B-geo,,NNP
55419,Sentence: 22561,"""",``,O,,``
55420,Sentence: 22561,so,RB,O,,RB
55421,Sentence: 22561,that,IN,O,,IN
55422,Sentence: 22561,we,PRP,O,,PRP
55423,Sentence: 22561,can,MD,O,,MD
55424,Sentence: 22561,thank,VB,O,,VB
55425,Sentence: 22561,them,PRP,O,,PRP
55426,Sentence: 22561,.,.,O,,.
55427,Sentence: 22561,"""",``,O,,``
55428,Sentence: 22562,A,DT,O,,DT
55429,Sentence: 22562,U.S.,NNP,B-geo,,JJ
55430,Sentence: 22562,government,NN,O,,NN
55431,Sentence: 22562,official,NN,O,,NN
55432,Sentence: 22562,also,RB,O,,RB
55433,Sentence: 22562,disputed,VBD,O,,VBD
55434,Sentence: 22562,the,DT,O,,DT
55435,Sentence: 22562,claim,NN,O,,NN
55436,Sentence: 22562,",",",",O,,","
55437,Sentence: 22562,telling,VBG,O,,VBG
55438,Sentence: 22562,the,DT,O,,DT
55439,Sentence: 22562,Associated,NNP,B-org,,NNP
55440,Sentence: 22562,Press,NNP,I-org,,NNP
55441,Sentence: 22562,that,IN,O,,IN
55442,Sentence: 22562,the,DT,O,,DT
55443,Sentence: 22562,U.S.,NNP,B-geo,,NNP
55444,Sentence: 22562,has,VBZ,O,,VBZ
55445,Sentence: 22562,known,VBN,O,,VBN
55446,Sentence: 22562,about,IN,O,,IN
55447,Sentence: 22562,the,DT,O,,DT
55448,Sentence: 22562,facility,NN,O,,NN
55449,Sentence: 22562,for,IN,O,,IN
55450,Sentence: 22562,years,NNS,O,,NNS
55451,Sentence: 22562,and,CC,O,,CC
55452,Sentence: 22562,that,IN,O,,IN
55453,Sentence: 22562,it,PRP,O,,PRP
55454,Sentence: 22562,does,VBZ,O,,VBZ
55455,Sentence: 22562,not,RB,O,,RB
55456,Sentence: 22562,appear,VB,O,,VB
55457,Sentence: 22562,to,TO,O,,TO
55458,Sentence: 22562,have,VB,O,,VB
55459,Sentence: 22562,a,DT,O,,DT
55460,Sentence: 22562,nuclear,JJ,O,,JJ
55461,Sentence: 22562,role,NN,O,,NN
55462,Sentence: 22562,.,.,O,,.
55463,Sentence: 22563,Authorities,NNS,O,,NNS
55464,Sentence: 22563,in,IN,O,,IN
55465,Sentence: 22563,southern,JJ,O,,JJ
55466,Sentence: 22563,India,NNP,B-geo,,NNP
55467,Sentence: 22563,say,VBP,O,,VBP
55468,Sentence: 22563,a,DT,O,,DT
55469,Sentence: 22563,shootout,NN,O,,NN
55470,Sentence: 22563,between,IN,O,,IN
55471,Sentence: 22563,security,NN,O,,NN
55472,Sentence: 22563,forces,NNS,O,,NNS
55473,Sentence: 22563,and,CC,O,,CC
55474,Sentence: 22563,suspected,JJ,O,,JJ
55475,Sentence: 22563,Maoist,NN,O,,NNP
55476,Sentence: 22563,rebels,NNS,O,,NNS
55477,Sentence: 22563,has,VBZ,O,,VBZ
55478,Sentence: 22563,killed,VBN,O,,VBN
55479,Sentence: 22563,eight,CD,O,,CD
55480,Sentence: 22563,rebels,NNS,O,,NNS
55481,Sentence: 22563,",",",",O,,","
55482,Sentence: 22563,including,VBG,O,,VBG
55483,Sentence: 22563,four,CD,O,,CD
55484,Sentence: 22563,women,NNS,O,,NNS
55485,Sentence: 22563,.,.,O,,.
55486,Sentence: 22564,Officials,NNS,O,,NNS
55487,Sentence: 22564,in,IN,O,,IN
55488,Sentence: 22564,Andhra,NNP,B-geo,,NNP
55489,Sentence: 22564,Pradesh,NNP,I-geo,,NNP
55490,Sentence: 22564,say,VBP,O,,VBP
55491,Sentence: 22564,police,NNS,O,,NN
55492,Sentence: 22564,commandos,NNS,O,,NNS
55493,Sentence: 22564,led,VBD,O,,VBD
55494,Sentence: 22564,a,DT,O,,DT
55495,Sentence: 22564,raid,NN,O,,NN
55496,Sentence: 22564,against,IN,O,,IN
55497,Sentence: 22564,a,DT,O,,DT
55498,Sentence: 22564,group,NN,O,,NN
55499,Sentence: 22564,of,IN,O,,IN
55500,Sentence: 22564,rebels,NNS,O,,NNS
55501,Sentence: 22564,meeting,VBG,O,,NN
55502,Sentence: 22564,in,IN,O,,IN
55503,Sentence: 22564,a,DT,O,,DT
55504,Sentence: 22564,densely,RB,O,,RB
55505,Sentence: 22564,forested,VBN,O,,NNP
55506,Sentence: 22564,area,NN,O,,NN
55507,Sentence: 22564,Sunday,NNP,B-tim,,NNP
55508,Sentence: 22564,.,.,O,,.
55509,Sentence: 22565,The,DT,O,,JJ
55510,Sentence: 22565,officials,NNS,O,,NNS
55511,Sentence: 22565,say,VBP,O,,VBP
55512,Sentence: 22565,a,DT,O,,DT
55513,Sentence: 22565,senior,JJ,O,,JJ
55514,Sentence: 22565,Maoist,NNP,O,,JJ
55515,Sentence: 22565,leader,NN,O,,NN
55516,Sentence: 22565,was,VBD,O,,VBD
55517,Sentence: 22565,among,IN,O,,IN
55518,Sentence: 22565,those,DT,O,,DT
55519,Sentence: 22565,killed,VBN,O,,VBN
55520,Sentence: 22565,in,IN,O,,IN
55521,Sentence: 22565,the,DT,O,,DT
55522,Sentence: 22565,clash,NN,O,,NN
55523,Sentence: 22565,",",",",O,,","
55524,Sentence: 22565,some,DT,O,,DT
55525,Sentence: 22565,400,CD,O,,CD
55526,Sentence: 22565,kilometers,NNS,O,,NNS
55527,Sentence: 22565,south,RB,O,,RB
55528,Sentence: 22565,of,IN,O,,IN
55529,Sentence: 22565,the,DT,O,,DT
55530,Sentence: 22565,state,NN,O,,NN
55531,Sentence: 22565,capital,NN,O,,NN
55532,Sentence: 22565,",",",",O,,","
55533,Sentence: 22565,Hyderabad,NNP,B-geo,,NNP
55534,Sentence: 22565,.,.,O,,.
55535,Sentence: 22566,Andhra,NNP,B-geo,,DT
55536,Sentence: 22566,Pradesh,NNP,I-geo,,NNP
55537,Sentence: 22566,is,VBZ,O,,VBZ
55538,Sentence: 22566,one,CD,O,,CD
55539,Sentence: 22566,of,IN,O,,IN
55540,Sentence: 22566,several,JJ,O,,JJ
55541,Sentence: 22566,Indian,JJ,B-gpe,,JJ
55542,Sentence: 22566,states,NNS,O,,NNS
55543,Sentence: 22566,where,WRB,O,,WRB
55544,Sentence: 22566,the,DT,O,,DT
55545,Sentence: 22566,Maoists,NNS,O,,NNP
55546,Sentence: 22566,are,VBP,O,,VBP
55547,Sentence: 22566,active,JJ,O,,JJ
55548,Sentence: 22566,.,.,O,,.
55549,Sentence: 22567,Thousands,NNS,O,,NNS
55550,Sentence: 22567,of,IN,O,,IN
55551,Sentence: 22567,people,NNS,O,,NNS
55552,Sentence: 22567,have,VBP,O,,VBP
55553,Sentence: 22567,been,VBN,O,,VBN
55554,Sentence: 22567,killed,VBN,O,,VBN
55555,Sentence: 22567,in,IN,O,,IN
55556,Sentence: 22567,the,DT,O,,DT
55557,Sentence: 22567,violence,NN,O,,NN
55558,Sentence: 22567,over,IN,O,,IN
55559,Sentence: 22567,the,DT,O,,DT
55560,Sentence: 22567,past,JJ,B-tim,,JJ
55561,Sentence: 22567,two,CD,I-tim,,CD
55562,Sentence: 22567,decades,NNS,I-tim,,NNS
55563,Sentence: 22567,.,.,O,,.
55564,Sentence: 22568,The,DT,O,,DT
55565,Sentence: 22568,rebels,NNS,O,,NNS
55566,Sentence: 22568,claim,VBP,O,,VBP
55567,Sentence: 22568,to,TO,O,,TO
55568,Sentence: 22568,be,VB,O,,VB
55569,Sentence: 22568,inspired,VBN,O,,VBN
55570,Sentence: 22568,by,IN,O,,IN
55571,Sentence: 22568,the,DT,O,,DT
55572,Sentence: 22568,teachings,NNS,O,,NNS
55573,Sentence: 22568,of,IN,O,,IN
55574,Sentence: 22568,Chinese,JJ,B-gpe,,NNP
55575,Sentence: 22568,revolutionary,JJ,O,,JJ
55576,Sentence: 22568,Mao,NNP,B-per,,NNP
55577,Sentence: 22568,Zedong,NNP,I-per,,NNP
55578,Sentence: 22568,.,.,O,,.
55579,Sentence: 22569,They,PRP,O,,NNS
55580,Sentence: 22569,say,VBP,O,,VBP
55581,Sentence: 22569,they,PRP,O,,PRP
55582,Sentence: 22569,are,VBP,O,,VBP
55583,Sentence: 22569,fighting,VBG,O,,VBG
55584,Sentence: 22569,for,IN,O,,IN
55585,Sentence: 22569,the,DT,O,,DT
55586,Sentence: 22569,rights,NNS,O,,NNS
55587,Sentence: 22569,of,IN,O,,IN
55588,Sentence: 22569,India,NNP,B-geo,,NNP
55589,Sentence: 22569,'s,POS,O,,POS
55590,Sentence: 22569,poor,JJ,O,,JJ
55591,Sentence: 22569,and,CC,O,,CC
55592,Sentence: 22569,landless,JJ,O,,JJ
55593,Sentence: 22569,farmers,NNS,O,,NNS
55594,Sentence: 22569,.,.,O,,.
55595,Sentence: 22570,Japan,NNP,B-geo,,NNP
55596,Sentence: 22570,'s,POS,O,,POS
55597,Sentence: 22570,Emperor,NNP,B-geo,,NNP
55598,Sentence: 22570,Akihito,NNP,I-geo,,NNP
55599,Sentence: 22570,",",",",O,,","
55600,Sentence: 22570,together,RB,O,,RB
55601,Sentence: 22570,with,IN,O,,IN
55602,Sentence: 22570,Empress,NNP,B-per,,NNP
55603,Sentence: 22570,Michiko,NNP,I-per,,NNP
55604,Sentence: 22570,",",",",O,,","
55605,Sentence: 22570,lays,VBZ,O,,NNP
55606,Sentence: 22570,a,DT,O,,DT
55607,Sentence: 22570,wreath,NN,O,,NN
55608,Sentence: 22570,for,IN,O,,IN
55609,Sentence: 22570,U.S.,NNP,B-geo,,JJ
55610,Sentence: 22570,soldiers,NNS,O,,NNS
55611,Sentence: 22570,killed,VBN,O,,VBD
55612,Sentence: 22570,in,IN,O,,IN
55613,Sentence: 22570,World,NNP,O,,NNP
55614,Sentence: 22570,War,NNP,O,,NNP
55615,Sentence: 22570,II,NNP,B-eve,,NNP
55616,Sentence: 22571,China,NNP,B-geo,,NNP
55617,Sentence: 22571,says,VBZ,O,,VBZ
55618,Sentence: 22571,the,DT,O,,DT
55619,Sentence: 22571,Japanese,JJ,B-gpe,,NNP
55620,Sentence: 22571,emperor,NN,O,,NN
55621,Sentence: 22571,'s,POS,O,,POS
55622,Sentence: 22571,surprise,NN,O,,NN
55623,Sentence: 22571,visit,NN,O,,NN
55624,Sentence: 22571,to,TO,O,,TO
55625,Sentence: 22571,a,DT,O,,DT
55626,Sentence: 22571,memorial,NN,O,,JJ
55627,Sentence: 22571,honoring,VBG,O,,NN
55628,Sentence: 22571,Koreans,NNS,B-gpe,,NNP
55629,Sentence: 22571,who,WP,O,,WP
55630,Sentence: 22571,died,VBD,O,,VBD
55631,Sentence: 22571,on,IN,O,,IN
55632,Sentence: 22571,the,DT,O,,DT
55633,Sentence: 22571,island,NN,O,,NN
55634,Sentence: 22571,of,IN,O,,IN
55635,Sentence: 22571,Saipan,NNP,B-geo,,NNP
55636,Sentence: 22571,during,IN,O,,IN
55637,Sentence: 22571,World,NNP,O,,NNP
55638,Sentence: 22571,War,NNP,O,,NNP
55639,Sentence: 22571,II,NNP,B-eve,,NNP
55640,Sentence: 22571,is,VBZ,O,,VBZ
55641,Sentence: 22571,a,DT,O,,DT
55642,Sentence: 22571,positive,JJ,O,,JJ
55643,Sentence: 22571,sign,NN,O,,NN
55644,Sentence: 22571,.,.,O,,.
55645,Sentence: 22572,Emperor,NNP,B-geo,,NNP
55646,Sentence: 22572,Akihito,NNP,I-geo,,NNP
55647,Sentence: 22572,and,CC,O,,CC
55648,Sentence: 22572,Empress,NNP,B-per,,NNP
55649,Sentence: 22572,Michiko,NNP,I-per,,NNP
55650,Sentence: 22572,traveled,VBD,O,,VBD
55651,Sentence: 22572,to,TO,O,,TO
55652,Sentence: 22572,the,DT,O,,DT
55653,Sentence: 22572,U.S.,NNP,B-geo,,JJ
55654,Sentence: 22572,territory,NN,O,,NN
55655,Sentence: 22572,Monday,NNP,B-tim,,NNP
55656,Sentence: 22572,to,TO,O,,TO
55657,Sentence: 22572,pay,VB,O,,VB
55658,Sentence: 22572,tribute,NN,O,,NN
55659,Sentence: 22572,to,TO,O,,TO
55660,Sentence: 22572,the,DT,O,,DT
55661,Sentence: 22572,tens,NNS,O,,NNS
55662,Sentence: 22572,of,IN,O,,IN
55663,Sentence: 22572,thousands,NNS,O,,NNS
55664,Sentence: 22572,of,IN,O,,IN
55665,Sentence: 22572,people,NNS,O,,NNS
55666,Sentence: 22572,killed,VBN,O,,VBN
55667,Sentence: 22572,in,IN,O,,IN
55668,Sentence: 22572,fighting,VBG,O,,VBG
55669,Sentence: 22572,between,IN,O,,IN
55670,Sentence: 22572,U.S.,NNP,B-geo,,NNP
55671,Sentence: 22572,and,CC,O,,CC
55672,Sentence: 22572,Japanese,JJ,B-gpe,,JJ
55673,Sentence: 22572,forces,NNS,O,,NNS
55674,Sentence: 22572,on,IN,O,,IN
55675,Sentence: 22572,the,DT,O,,DT
55676,Sentence: 22572,island,NN,O,,NN
55677,Sentence: 22572,in,IN,O,,IN
55678,Sentence: 22572,June,NNP,B-tim,,NNP
55679,Sentence: 22572,of,IN,I-tim,,IN
55680,Sentence: 22572,1944,CD,I-tim,,NNP
55681,Sentence: 22572,.,.,O,,.
55682,Sentence: 22573,Japan,NNP,B-geo,,DT
55683,Sentence: 22573,occupied,VBD,O,,JJ
55684,Sentence: 22573,much,NN,O,,NN
55685,Sentence: 22573,of,IN,O,,IN
55686,Sentence: 22573,Asia,NNP,B-geo,,NNP
55687,Sentence: 22573,",",",",O,,","
55688,Sentence: 22573,including,VBG,O,,VBG
55689,Sentence: 22573,China,NNP,B-geo,,NNP
55690,Sentence: 22573,and,CC,O,,CC
55691,Sentence: 22573,the,DT,O,,DT
55692,Sentence: 22573,Korean,JJ,B-gpe,,JJ
55693,Sentence: 22573,peninsula,NN,O,,NN
55694,Sentence: 22573,",",",",O,,","
55695,Sentence: 22573,in,IN,O,,IN
55696,Sentence: 22573,the,DT,O,,DT
55697,Sentence: 22573,years,NNS,O,,NNS
55698,Sentence: 22573,before,IN,O,,IN
55699,Sentence: 22573,and,CC,O,,CC
55700,Sentence: 22573,during,IN,O,,IN
55701,Sentence: 22573,the,DT,O,,DT
55702,Sentence: 22573,war,NN,O,,NN
55703,Sentence: 22573,and,CC,O,,CC
55704,Sentence: 22573,sent,VBD,O,,VBD
55705,Sentence: 22573,some,DT,O,,DT
55706,Sentence: 22573,1000,CD,O,,CD
55707,Sentence: 22573,Korean,JJ,B-gpe,,NNP
55708,Sentence: 22573,forced,JJ,O,,VBD
55709,Sentence: 22573,laborers,NNS,O,,NNS
55710,Sentence: 22573,to,TO,O,,TO
55711,Sentence: 22573,Saipan,NNP,B-geo,,NNP
55712,Sentence: 22573,.,.,O,,.
55713,Sentence: 22574,The,DT,O,,DT
55714,Sentence: 22574,official,JJ,O,,JJ
55715,Sentence: 22574,Xinhua,NNP,B-org,,NNP
55716,Sentence: 22574,news,NN,O,,NN
55717,Sentence: 22574,agency,NN,O,,NN
55718,Sentence: 22574,quotes,VBZ,O,,VBZ
55719,Sentence: 22574,a,DT,O,,DT
55720,Sentence: 22574,spokesman,NN,O,,NN
55721,Sentence: 22574,for,IN,O,,IN
55722,Sentence: 22574,the,DT,O,,DT
55723,Sentence: 22574,Chinese,JJ,B-gpe,,NNP
55724,Sentence: 22574,foreign,JJ,O,,JJ
55725,Sentence: 22574,ministry,NN,O,,NN
55726,Sentence: 22574,says,VBZ,O,,VBZ
55727,Sentence: 22574,the,DT,O,,DT
55728,Sentence: 22574,royal,NN,O,,JJ
55729,Sentence: 22574,couple,NN,O,,NN
55730,Sentence: 22574,'s,POS,O,,POS
55731,Sentence: 22574,visit,NN,O,,NN
55732,Sentence: 22574,to,TO,O,,TO
55733,Sentence: 22574,the,DT,O,,DT
55734,Sentence: 22574,Korean,JJ,B-gpe,,NNP
55735,Sentence: 22574,war,NN,O,,NN
55736,Sentence: 22574,memorial,NN,O,,NN
55737,Sentence: 22574,shows,VBZ,O,,VBZ
55738,Sentence: 22574,that,IN,O,,IN
55739,Sentence: 22574,Japan,NNP,B-geo,,NNP
55740,Sentence: 22574,correctly,RB,O,,RB
55741,Sentence: 22574,understands,VBZ,O,,VBZ
55742,Sentence: 22574,its,PRP$,O,,PRP$
55743,Sentence: 22574,history,NN,O,,NN
55744,Sentence: 22574,of,IN,O,,IN
55745,Sentence: 22574,wartime,NN,O,,NN
55746,Sentence: 22574,aggression,NN,O,,NN
55747,Sentence: 22574,.,.,O,,.
55748,Sentence: 22575,Chinese,JJ,B-gpe,,JJ
